,source_origin,target_origin,source,target,weight,distance
18117,boston_ma,seattle_wa,"Boston, MA","Seattle, WA",65.0,2494.0
18118,manchester_nh,kansas_city_mo,"Manchester, NH","Kansas City, MO",66.0,1236.0
18119,amarillo_tx,lubbock_tx,"Amarillo, TX","Lubbock, TX",66.0,107.0
18120,kansas_city_mo,madison_wi,"Kansas City, MO","Madison, WI",66.0,386.0
18121,montrosedelta_co,st_louis_mo,"Montrose/Delta, CO","St. Louis, MO",66.0,932.0
18122,myrtle_beach_sc,asheville_nc,"Myrtle Beach, SC","Asheville, NC",66.0,239.0
18123,kalispell_mt,bozeman_mt,"Kalispell, MT","Bozeman, MT",66.0,228.0
18124,denver_co,santa_ana_ca,"Denver, CO","Santa Ana, CA",66.0,846.0
18125,des_moines_ia,columbus_oh,"Des Moines, IA","Columbus, OH",66.0,575.0
18126,gainesville_fl,charlotte_nc,"Gainesville, FL","Charlotte, NC",66.0,388.0
18127,salt_lake_city_ut,bismarckmandan_nd,"Salt Lake City, UT","Bismarck/Mandan, ND",66.0,696.0
18128,dallasfort_worth_tx,santa_ana_ca,"Dallas/Fort Worth, TX","Santa Ana, CA",66.0,1205.0
18129,modesto_ca,wendover_ut,"Modesto, CA","Wendover, UT",66.0,428.0
18130,tunica_ms,st_petersburg_fl,"Tunica, MS","St. Petersburg, FL",66.0,650.0
18131,bloomington_in,portland_or,"Bloomington, IN","Portland, OR",66.0,1878.0
18132,boston_ma,tampa_fl,"Boston, MA","Tampa, FL",66.0,1185.0
18133,el_paso_tx,south_bend_in,"El Paso, TX","South Bend, IN",66.0,1301.0
18134,santa_ana_ca,ontario_ca,"Santa Ana, CA","Ontario, CA",66.0,30.0
18135,new_orleans_la,allentownbethlehemeaston_pa,"New Orleans, LA","Allentown/Bethlehem/Easton, PA",66.0,1111.0
18136,billings_mt,portland_or,"Billings, MT","Portland, OR",66.0,679.0
18137,columbus_oh,bloomington_in,"Columbus, OH","Bloomington, IN",66.0,207.0
18138,omaha_ne,bristoljohnson_citykingsport_tn,"Omaha, NE","Bristol/Johnson City/Kingsport, TN",66.0,799.0
18139,manchester_nh,denver_co,"Manchester, NH","Denver, CO",66.0,1729.0
18140,tucson_az,los_angeles_ca,"Tucson, AZ","Los Angeles, CA",66.0,451.0
18141,midlandodessa_tx,new_orleans_la,"Midland/Odessa, TX","New Orleans, LA",66.0,721.0
18142,palm_springs_ca,denver_co,"Palm Springs, CA","Denver, CO",66.0,776.0
18143,oklahoma_city_ok,south_bend_in,"Oklahoma City, OK","South Bend, IN",66.0,749.0
18144,tucson_az,baltimore_md,"Tucson, AZ","Baltimore, MD",67.0,1976.0
18145,lafayette_in,cedar_rapidsiowa_city_ia,"Lafayette, IN","Cedar Rapids/Iowa City, IA",67.0,269.0
18146,chicago_il,santa_fe_nm,"Chicago, IL","Santa Fe, NM",67.0,1072.0
18147,cleveland_oh,albuquerque_nm,"Cleveland, OH","Albuquerque, NM",67.0,1411.0
18148,san_francisco_ca,new_york_ny,"San Francisco, CA","New York, NY",67.0,2586.0
18149,santa_ana_ca,kansas_city_mo,"Santa Ana, CA","Kansas City, MO",67.0,1346.0
18150,orlando_fl,denver_co,"Orlando, FL","Denver, CO",67.0,1546.0
18151,tunica_ms,evansville_in,"Tunica, MS","Evansville, IN",67.0,279.0
18152,los_angeles_ca,eugene_or,"Los Angeles, CA","Eugene, OR",67.0,748.0
18153,tampa_fl,grand_rapids_mi,"Tampa, FL","Grand Rapids, MI",67.0,1041.0
18154,medford_or,yakima_wa,"Medford, OR","Yakima, WA",67.0,312.0
18155,tunica_ms,fort_wayne_in,"Tunica, MS","Fort Wayne, IN",67.0,517.0
18156,nashville_tn,myrtle_beach_sc,"Nashville, TN","Myrtle Beach, SC",67.0,471.0
18157,pittsburgh_pa,la_crosse_wi,"Pittsburgh, PA","La Crosse, WI",67.0,612.0
18158,broomfield_co,salt_lake_city_ut,"Broomfield, CO","Salt Lake City, UT",67.0,367.0
18159,missoula_mt,sioux_falls_sd,"Missoula, MT","Sioux Falls, SD",67.0,875.0
18160,pensacola_fl,chattanooga_tn,"Pensacola, FL","Chattanooga, TN",67.0,335.0
18161,fort_myers_fl,philadelphia_pa,"Fort Myers, FL","Philadelphia, PA",67.0,993.0
18162,chadron_ne,denver_co,"Chadron, NE","Denver, CO",67.0,221.0
18163,colorado_springs_co,montrosedelta_co,"Colorado Springs, CO","Montrose/Delta, CO",67.0,174.0
18164,huntsville_al,knoxville_tn,"Huntsville, AL","Knoxville, TN",67.0,177.0
18165,new_york_ny,fort_lauderdale_fl,"New York, NY","Fort Lauderdale, FL",67.0,1069.0
18166,manchester_nh,cleveland_oh,"Manchester, NH","Cleveland, OH",67.0,545.0
18167,st_louis_mo,tampa_fl,"St. Louis, MO","Tampa, FL",67.0,869.0
18168,asheville_nc,richmond_va,"Asheville, NC","Richmond, VA",67.0,324.0
18169,west_palm_beachpalm_beach_fl,staunton_va,"West Palm Beach/Palm Beach, FL","Staunton, VA",67.0,801.0
18170,toledo_oh,des_moines_ia,"Toledo, OH","Des Moines, IA",67.0,511.0
18171,augusta_ga,tunica_ms,"Augusta, GA","Tunica, MS",67.0,489.0
18172,houston_tx,flint_mi,"Houston, TX","Flint, MI",67.0,1101.0
18173,des_moines_ia,oklahoma_city_ok,"Des Moines, IA","Oklahoma City, OK",67.0,474.0
18174,denver_co,rochester_mn,"Denver, CO","Rochester, MN",67.0,686.0
18175,kalispell_mt,missoula_mt,"Kalispell, MT","Missoula, MT",67.0,97.0
18176,albany_ny,cincinnati_oh,"Albany, NY","Cincinnati, OH",68.0,623.0
18177,stockton_ca,bakersfield_ca,"Stockton, CA","Bakersfield, CA",68.0,208.0
18178,sanford_fl,shreveport_la,"Sanford, FL","Shreveport, LA",68.0,791.0
18179,colorado_springs_co,st_louis_mo,"Colorado Springs, CO","St. Louis, MO",68.0,773.0
18180,medford_or,moline_il,"Medford, OR","Moline, IL",68.0,1660.0
18181,moline_il,medford_or,"Moline, IL","Medford, OR",68.0,1660.0
18182,minneapolis_mn,syracuse_ny,"Minneapolis, MN","Syracuse, NY",68.0,860.0
18183,tunica_ms,huntsville_al,"Tunica, MS","Huntsville, AL",68.0,204.0
18184,akron_oh,louisville_ky,"Akron, OH","Louisville, KY",68.0,297.0
18185,new_york_ny,lewisburg_wv,"New York, NY","Lewisburg, WV",68.0,403.0
18186,albuquerque_nm,baltimore_md,"Albuquerque, NM","Baltimore, MD",68.0,1670.0
18187,midlandodessa_tx,las_vegas_nv,"Midland/Odessa, TX","Las Vegas, NV",68.0,795.0
18188,camp_springs_md,newark_nj,"Camp Springs, MD","Newark, NJ",68.0,194.0
18189,nashville_tn,los_angeles_ca,"Nashville, TN","Los Angeles, CA",68.0,1797.0
18190,pittsburgh_pa,sioux_falls_sd,"Pittsburgh, PA","Sioux Falls, SD",68.0,874.0
18191,greensborohigh_point_nc,shreveport_la,"Greensboro/High Point, NC","Shreveport, LA",68.0,833.0
18192,jackson_wy,denver_co,"Jackson, WY","Denver, CO",68.0,406.0
18193,bullhead_city_az,bakersfield_ca,"Bullhead City, AZ","Bakersfield, CA",68.0,255.0
18194,myrtle_beach_sc,fort_wayne_in,"Myrtle Beach, SC","Fort Wayne, IN",68.0,610.0
18195,salt_lake_city_ut,wichita_ks,"Salt Lake City, UT","Wichita, KS",68.0,809.0
18196,detroit_mi,eagle_co,"Detroit, MI","Eagle, CO",68.0,1243.0
18197,eagle_co,colorado_springs_co,"Eagle, CO","Colorado Springs, CO",68.0,133.0
18198,grand_rapids_mi,richmond_va,"Grand Rapids, MI","Richmond, VA",68.0,570.0
18199,springfield_mo,bullhead_city_az,"Springfield, MO","Bullhead City, AZ",68.0,1189.0
18200,shreveport_la,san_angelo_tx,"Shreveport, LA","San Angelo, TX",68.0,399.0
18201,new_orleans_la,jacksonville_fl,"New Orleans, LA","Jacksonville, FL",68.0,514.0
18202,las_vegas_nv,houston_tx,"Las Vegas, NV","Houston, TX",68.0,1222.0
18203,lafayette_la,houston_tx,"Lafayette, LA","Houston, TX",68.0,201.0
18204,new_orleans_la,richmond_va,"New Orleans, LA","Richmond, VA",68.0,906.0
18205,bedford_ma,denver_co,"Bedford, MA","Denver, CO",68.0,1739.0
18206,dayton_oh,bedford_ma,"Dayton, OH","Bedford, MA",68.0,696.0
18207,moline_il,dayton_oh,"Moline, IL","Dayton, OH",68.0,347.0
18208,reno_nv,cedar_rapidsiowa_city_ia,"Reno, NV","Cedar Rapids/Iowa City, IA",68.0,1476.0
18209,west_palm_beachpalm_beach_fl,tallahassee_fl,"West Palm Beach/Palm Beach, FL","Tallahassee, FL",68.0,364.0
18210,atlanta_ga,albany_ny,"Atlanta, GA","Albany, NY",68.0,853.0
18211,durango_co,phoenix_az,"Durango, CO","Phoenix, AZ",68.0,351.0
18212,cedar_rapidsiowa_city_ia,lafayette_in,"Cedar Rapids/Iowa City, IA","Lafayette, IN",68.0,269.0
18213,atlantic_city_nj,fort_lauderdale_fl,"Atlantic City, NJ","Fort Lauderdale, FL",68.0,977.0
18214,baltimore_md,los_angeles_ca,"Baltimore, MD","Los Angeles, CA",68.0,2329.0
18215,provo_ut,denver_co,"Provo, UT","Denver, CO",68.0,375.0
18216,seattle_wa,boston_ma,"Seattle, WA","Boston, MA",68.0,2494.0
18217,boston_ma,dayton_oh,"Boston, MA","Dayton, OH",68.0,709.0
18218,memphis_tn,bristoljohnson_citykingsport_tn,"Memphis, TN","Bristol/Johnson City/Kingsport, TN",68.0,437.0
18219,houston_tx,raleighdurham_nc,"Houston, TX","Raleigh/Durham, NC",68.0,1050.0
18220,norfolk_va,san_francisco_ca,"Norfolk, VA","San Francisco, CA",68.0,2519.0
18221,pittsburgh_pa,asheville_nc,"Pittsburgh, PA","Asheville, NC",68.0,371.0
18222,dayton_oh,evansville_in,"Dayton, OH","Evansville, IN",68.0,220.0
18223,minneapolis_mn,san_francisco_ca,"Minneapolis, MN","San Francisco, CA",68.0,1589.0
18224,san_diego_ca,kansas_city_mo,"San Diego, CA","Kansas City, MO",69.0,1334.0
18225,phoenix_az,durango_co,"Phoenix, AZ","Durango, CO",69.0,351.0
18226,austin_tx,charlotte_nc,"Austin, TX","Charlotte, NC",69.0,1032.0
18227,houston_tx,white_plains_ny,"Houston, TX","White Plains, NY",69.0,1444.0
18228,des_moines_ia,cheyenne_wy,"Des Moines, IA","Cheyenne, WY",69.0,580.0
18229,new_iberia_la,midlandodessa_tx,"New Iberia, LA","Midland/Odessa, TX",69.0,626.0
18230,birmingham_al,waco_tx,"Birmingham, AL","Waco, TX",69.0,626.0
18231,key_west_fl,charlotte_nc,"Key West, FL","Charlotte, NC",69.0,736.0
18232,minneapolis_mn,knoxville_tn,"Minneapolis, MN","Knoxville, TN",69.0,792.0
18233,jacksonville_fl,las_vegas_nv,"Jacksonville, FL","Las Vegas, NV",69.0,1959.0
18234,bullhead_city_az,san_diego_ca,"Bullhead City, AZ","San Diego, CA",69.0,225.0
18235,tunica_ms,roanoke_va,"Tunica, MS","Roanoke, VA",69.0,609.0
18236,kalaupapa_hi,honolulu_hi,"Kalaupapa, HI","Honolulu, HI",69.0,62.0
18237,reno_nv,long_beach_ca,"Reno, NV","Long Beach, CA",69.0,402.0
18238,atlantic_city_nj,dayton_oh,"Atlantic City, NJ","Dayton, OH",69.0,515.0
18239,cleveland_oh,moline_il,"Cleveland, OH","Moline, IL",69.0,449.0
18240,tunica_ms,chicago_il,"Tunica, MS","Chicago, IL",69.0,510.0
18241,newark_nj,rochester_mn,"Newark, NJ","Rochester, MN",69.0,963.0
18242,des_moines_ia,norfolk_va,"Des Moines, IA","Norfolk, VA",69.0,988.0
18243,denver_co,fort_myers_fl,"Denver, CO","Fort Myers, FL",69.0,1607.0
18244,miami_fl,baton_rouge_la,"Miami, FL","Baton Rouge, LA",69.0,738.0
18245,bullhead_city_az,duluth_mn,"Bullhead City, AZ","Duluth, MN",69.0,1412.0
18246,lincoln_ne,fort_collinsloveland_co,"Lincoln, NE","Fort Collins/Loveland, CO",69.0,434.0
18247,baltimore_md,milwaukee_wi,"Baltimore, MD","Milwaukee, WI",69.0,641.0
18248,salt_lake_city_ut,missoula_mt,"Salt Lake City, UT","Missoula, MT",69.0,436.0
18249,orlando_fl,harrisburg_pa,"Orlando, FL","Harrisburg, PA",69.0,851.0
18250,pittsburgh_pa,buffalo_ny,"Pittsburgh, PA","Buffalo, NY",69.0,186.0
18251,los_angeles_ca,kansas_city_mo,"Los Angeles, CA","Kansas City, MO",69.0,1363.0
18252,los_angeles_ca,toledo_oh,"Los Angeles, CA","Toledo, OH",70.0,1952.0
18253,boston_ma,grand_rapids_mi,"Boston, MA","Grand Rapids, MI",70.0,740.0
18254,austin_tx,tunica_ms,"Austin, TX","Tunica, MS",70.0,528.0
18255,greer_sc,sanford_fl,"Greer, SC","Sanford, FL",70.0,426.0
18256,grand_junction_co,hayden_co,"Grand Junction, CO","Hayden, CO",70.0,117.0
18257,dallasfort_worth_tx,texarkana_ar,"Dallas/Fort Worth, TX","Texarkana, AR",70.0,181.0
18258,atlanta_ga,waco_tx,"Atlanta, GA","Waco, TX",70.0,759.0
18259,new_york_ny,tulsa_ok,"New York, NY","Tulsa, OK",70.0,1231.0
18260,chicago_il,hayden_co,"Chicago, IL","Hayden, CO",70.0,1009.0
18261,boston_ma,south_bend_in,"Boston, MA","South Bend, IN",70.0,788.0
18262,newark_nj,jacksonville_fl,"Newark, NJ","Jacksonville, FL",70.0,820.0
18263,seattle_wa,broomfield_co,"Seattle, WA","Broomfield, CO",70.0,1005.0
18264,charlotte_nc,fayetteville_ar,"Charlotte, NC","Fayetteville, AR",70.0,754.0
18265,atlantic_city_nj,chicopee_falls_ma,"Atlantic City, NJ","Chicopee Falls, MA",70.0,217.0
18266,las_vegas_nv,merced_ca,"Las Vegas, NV","Merced, CA",70.0,309.0
18267,pascokennewickrichland_wa,wenatchee_wa,"Pasco/Kennewick/Richland, WA","Wenatchee, WA",70.0,94.0
18268,dayton_oh,little_rock_ar,"Dayton, OH","Little Rock, AR",70.0,567.0
18269,columbus_oh,cedar_rapidsiowa_city_ia,"Columbus, OH","Cedar Rapids/Iowa City, IA",70.0,479.0
18270,san_antonio_tx,ontario_ca,"San Antonio, TX","Ontario, CA",70.0,1166.0
18271,hartford_ct,houston_tx,"Hartford, CT","Houston, TX",70.0,1519.0
18272,orlando_fl,oklahoma_city_ok,"Orlando, FL","Oklahoma City, OK",70.0,1069.0
18273,oklahoma_city_ok,orlando_fl,"Oklahoma City, OK","Orlando, FL",70.0,1069.0
18274,myrtle_beach_sc,atlantic_city_nj,"Myrtle Beach, SC","Atlantic City, NJ",70.0,466.0
18275,tampa_fl,los_angeles_ca,"Tampa, FL","Los Angeles, CA",70.0,2158.0
18276,garden_city_ks,denver_co,"Garden City, KS","Denver, CO",70.0,251.0
18277,hays_ks,great_bend_ks,"Hays, KS","Great Bend, KS",70.0,41.0
18278,memphis_tn,bullhead_city_az,"Memphis, TN","Bullhead City, AZ",70.0,1389.0
18279,raleighdurham_nc,moline_il,"Raleigh/Durham, NC","Moline, IL",70.0,740.0
18280,orlando_fl,scrantonwilkes-barre_pa,"Orlando, FL","Scranton/Wilkes-Barre, PA",71.0,944.0
18281,atlantic_city_nj,albany_ny,"Atlantic City, NJ","Albany, NY",71.0,231.0
18282,albany_ny,atlantic_city_nj,"Albany, NY","Atlantic City, NJ",71.0,231.0
18283,lakeland_fl,pittsburgh_pa,"Lakeland, FL","Pittsburgh, PA",71.0,868.0
18284,fort_myers_fl,tulsa_ok,"Fort Myers, FL","Tulsa, OK",71.0,1066.0
18285,aguadilla_pr,newark_nj,"Aguadilla, PR","Newark, NJ",71.0,1585.0
18286,boise_id,portland_or,"Boise, ID","Portland, OR",71.0,344.0
18287,atlanta_ga,sarasotabradenton_fl,"Atlanta, GA","Sarasota/Bradenton, FL",71.0,444.0
18288,philadelphia_pa,salisbury_md,"Philadelphia, PA","Salisbury, MD",71.0,107.0
18289,raleighdurham_nc,lubbock_tx,"Raleigh/Durham, NC","Lubbock, TX",71.0,1316.0
18290,boston_ma,atlantic_city_nj,"Boston, MA","Atlantic City, NJ",71.0,274.0
18291,albuquerque_nm,san_diego_ca,"Albuquerque, NM","San Diego, CA",71.0,628.0
18292,tallahassee_fl,omaha_ne,"Tallahassee, FL","Omaha, NE",71.0,991.0
18293,norfolk_va,austin_tx,"Norfolk, VA","Austin, TX",71.0,1319.0
18294,oklahoma_city_ok,norfolk_va,"Oklahoma City, OK","Norfolk, VA",71.0,1199.0
18295,houston_tx,panama_city_fl,"Houston, TX","Panama City, FL",71.0,571.0
18296,topeka_ks,kansas_city_mo,"Topeka, KS","Kansas City, MO",71.0,56.0
18297,latrobe_pa,fort_lauderdale_fl,"Latrobe, PA","Fort Lauderdale, FL",71.0,980.0
18298,milwaukee_wi,san_antonio_tx,"Milwaukee, WI","San Antonio, TX",71.0,1095.0
18299,san_francisco_ca,redding_ca,"San Francisco, CA","Redding, CA",71.0,199.0
18300,omaha_ne,pittsburgh_pa,"Omaha, NE","Pittsburgh, PA",71.0,821.0
18301,buffalo_ny,orlando_fl,"Buffalo, NY","Orlando, FL",71.0,1011.0
18302,south_bend_in,philadelphia_pa,"South Bend, IN","Philadelphia, PA",71.0,594.0
18303,cleveland_oh,san_francisco_ca,"Cleveland, OH","San Francisco, CA",71.0,2161.0
18304,boston_ma,bar_harbor_me,"Boston, MA","Bar Harbor, ME",71.0,196.0
18305,chicopee_falls_ma,atlantic_city_nj,"Chicopee Falls, MA","Atlantic City, NJ",71.0,217.0
18306,casper_wy,minneapolis_mn,"Casper, WY","Minneapolis, MN",71.0,674.0
18307,houston_tx,chattanooga_tn,"Houston, TX","Chattanooga, TN",71.0,696.0
18308,staunton_va,bristoljohnson_citykingsport_tn,"Staunton, VA","Bristol/Johnson City/Kingsport, TN",71.0,229.0
18309,tampa_fl,dayton_oh,"Tampa, FL","Dayton, OH",71.0,828.0
18310,toledo_oh,santa_barbara_ca,"Toledo, OH","Santa Barbara, CA",71.0,2012.0
18311,fort_myers_fl,savannah_ga,"Fort Myers, FL","Savannah, GA",71.0,387.0
18312,philadelphia_pa,montgomery_al,"Philadelphia, PA","Montgomery, AL",71.0,813.0
18313,tunica_ms,jacksonville_fl,"Tunica, MS","Jacksonville, FL",71.0,582.0
18314,el_paso_tx,huntsville_al,"El Paso, TX","Huntsville, AL",71.0,1150.0
18315,amarillo_tx,las_vegas_nv,"Amarillo, TX","Las Vegas, NV",71.0,758.0
18316,scrantonwilkes-barre_pa,orlando_fl,"Scranton/Wilkes-Barre, PA","Orlando, FL",71.0,944.0
18317,albany_ny,augusta_ga,"Albany, NY","Augusta, GA",71.0,784.0
18318,denver_co,fort_lauderdale_fl,"Denver, CO","Fort Lauderdale, FL",71.0,1703.0
18319,wilmington_de,little_rock_ar,"Wilmington, DE","Little Rock, AR",72.0,976.0
18320,providence_ri,greensborohigh_point_nc,"Providence, RI","Greensboro/High Point, NC",72.0,600.0
18321,columbus_ga,oklahoma_city_ok,"Columbus, GA","Oklahoma City, OK",72.0,753.0
18322,norfolk_va,sacramento_ca,"Norfolk, VA","Sacramento, CA",72.0,2462.0
18323,memphis_tn,fort_smith_ar,"Memphis, TN","Fort Smith, AR",72.0,249.0
18324,cleveland_oh,tunica_ms,"Cleveland, OH","Tunica, MS",72.0,655.0
18325,dayton_oh,tunica_ms,"Dayton, OH","Tunica, MS",72.0,493.0
18326,fargo_nd,bullhead_city_az,"Fargo, ND","Bullhead City, AZ",72.0,1227.0
18327,bullhead_city_az,fargo_nd,"Bullhead City, AZ","Fargo, ND",72.0,1227.0
18328,baltimore_md,providence_ri,"Baltimore, MD","Providence, RI",72.0,327.0
18329,hayden_co,grand_junction_co,"Hayden, CO","Grand Junction, CO",72.0,117.0
18330,houston_tx,san_diego_ca,"Houston, TX","San Diego, CA",72.0,1313.0
18331,reno_nv,houston_tx,"Reno, NV","Houston, TX",72.0,1530.0
18332,salt_lake_city_ut,detroit_mi,"Salt Lake City, UT","Detroit, MI",72.0,1481.0
18333,newark_nj,manhattanft_riley_ks,"Newark, NJ","Manhattan/Ft. Riley, KS",72.0,1197.0
18334,spokane_wa,phoenix_az,"Spokane, WA","Phoenix, AZ",72.0,1020.0
18335,charlotte_nc,tallahassee_fl,"Charlotte, NC","Tallahassee, FL",72.0,386.0
18336,chicago_il,tucson_az,"Chicago, IL","Tucson, AZ",72.0,1440.0
18337,garden_city_ks,bullhead_city_az,"Garden City, KS","Bullhead City, AZ",72.0,792.0
18338,bullhead_city_az,garden_city_ks,"Bullhead City, AZ","Garden City, KS",72.0,792.0
18339,denver_co,bullhead_city_az,"Denver, CO","Bullhead City, AZ",72.0,632.0
18340,jacksonville_fl,mosinee_wi,"Jacksonville, FL","Mosinee, WI",72.0,1077.0
18341,philadelphia_pa,la_crosse_wi,"Philadelphia, PA","La Crosse, WI",72.0,870.0
18342,billings_mt,bullhead_city_az,"Billings, MT","Bullhead City, AZ",72.0,800.0
18343,bullhead_city_az,billings_mt,"Bullhead City, AZ","Billings, MT",72.0,800.0
18344,victorville_ca,el_paso_tx,"Victorville, CA","El Paso, TX",72.0,664.0
18345,cincinnati_oh,lewisburg_wv,"Cincinnati, OH","Lewisburg, WV",72.0,234.0
18346,omaha_ne,allentownbethlehemeaston_pa,"Omaha, NE","Allentown/Bethlehem/Easton, PA",72.0,1068.0
18347,philadelphia_pa,charlotte_amalie_vi,"Philadelphia, PA","Charlotte Amalie, VI",72.0,1605.0
18348,portland_me,providence_ri,"Portland, ME","Providence, RI",72.0,144.0
18349,pascokennewickrichland_wa,billings_mt,"Pasco/Kennewick/Richland, WA","Billings, MT",72.0,509.0
18350,bristoljohnson_citykingsport_tn,st_petersburg_fl,"Bristol/Johnson City/Kingsport, TN","St. Petersburg, FL",72.0,590.0
18351,gainesville_fl,omaha_ne,"Gainesville, FL","Omaha, NE",72.0,1107.0
18352,bullhead_city_az,lawtonfort_sill_ok,"Bullhead City, AZ","Lawton/Fort Sill, OK",72.0,917.0
18353,lawtonfort_sill_ok,bullhead_city_az,"Lawton/Fort Sill, OK","Bullhead City, AZ",72.0,917.0
18354,newark_nj,eagle_co,"Newark, NJ","Eagle, CO",72.0,1726.0
18355,baton_rouge_la,columbus_ms,"Baton Rouge, LA","Columbus, MS",72.0,251.0
18356,atlantic_city_nj,columbus_oh,"Atlantic City, NJ","Columbus, OH",72.0,444.0
18357,columbus_oh,atlantic_city_nj,"Columbus, OH","Atlantic City, NJ",72.0,444.0
18358,key_west_fl,fort_myers_fl,"Key West, FL","Fort Myers, FL",72.0,136.0
18359,san_francisco_ca,st_louis_mo,"San Francisco, CA","St. Louis, MO",72.0,1735.0
18360,prescott_az,moab_ut,"Prescott, AZ","Moab, UT",72.0,319.0
18361,harlingensan_benito_tx,houston_tx,"Harlingen/San Benito, TX","Houston, TX",72.0,277.0
18362,show_low_az,farmington_nm,"Show Low, AZ","Farmington, NM",73.0,198.0
18363,houston_tx,mobile_al,"Houston, TX","Mobile, AL",73.0,427.0
18364,omaha_ne,tallahassee_fl,"Omaha, NE","Tallahassee, FL",73.0,991.0
18365,baton_rouge_la,pensacola_fl,"Baton Rouge, LA","Pensacola, FL",73.0,236.0
18366,charlotte_nc,abilene_tx,"Charlotte, NC","Abilene, TX",73.0,1093.0
18367,sioux_falls_sd,lafayette_in,"Sioux Falls, SD","Lafayette, IN",73.0,550.0
18368,dayton_oh,harrisburg_pa,"Dayton, OH","Harrisburg, PA",73.0,396.0
18369,dallasfort_worth_tx,fort_myers_fl,"Dallas/Fort Worth, TX","Fort Myers, FL",73.0,1017.0
18370,wichita_falls_tx,indianapolis_in,"Wichita Falls, TX","Indianapolis, IN",73.0,782.0
18371,atlantic_city_nj,rochester_ny,"Atlantic City, NJ","Rochester, NY",73.0,300.0
18372,providence_ri,denver_co,"Providence, RI","Denver, CO",73.0,1737.0
18373,little_rock_ar,wilmington_de,"Little Rock, AR","Wilmington, DE",73.0,976.0
18374,san_diego_ca,baton_rouge_la,"San Diego, CA","Baton Rouge, LA",73.0,1539.0
18375,wilmington_nc,charleston_sc,"Wilmington, NC","Charleston, SC",73.0,155.0
18376,lincoln_ne,little_rock_ar,"Lincoln, NE","Little Rock, AR",73.0,490.0
18377,baton_rouge_la,tunica_ms,"Baton Rouge, LA","Tunica, MS",73.0,290.0
18378,des_moines_ia,st_louis_mo,"Des Moines, IA","St. Louis, MO",73.0,259.0
18379,jacksonville_fl,newark_nj,"Jacksonville, FL","Newark, NJ",73.0,820.0
18380,sarasotabradenton_fl,tunica_ms,"Sarasota/Bradenton, FL","Tunica, MS",73.0,682.0
18381,college_stationbryan_tx,dayton_oh,"College Station/Bryan, TX","Dayton, OH",73.0,938.0
18382,chicago_il,kalamazoo_mi,"Chicago, IL","Kalamazoo, MI",73.0,122.0
18383,helena_mt,spokane_wa,"Helena, MT","Spokane, WA",73.0,271.0
18384,havre_mt,lewistown_mt,"Havre, MT","Lewistown, MT",73.0,104.0
18385,san_francisco_ca,fort_lauderdale_fl,"San Francisco, CA","Fort Lauderdale, FL",73.0,2583.0
18386,toledo_oh,washington_dc,"Toledo, OH","Washington, DC",73.0,382.0
18387,casper_wy,las_vegas_nv,"Casper, WY","Las Vegas, NV",73.0,661.0
18388,jacksonville_fl,alexandria_la,"Jacksonville, FL","Alexandria, LA",73.0,647.0
18389,houston_tx,west_palm_beachpalm_beach_fl,"Houston, TX","West Palm Beach/Palm Beach, FL",73.0,956.0
18390,lewisburg_wv,cincinnati_oh,"Lewisburg, WV","Cincinnati, OH",73.0,234.0
18391,springfield_il,lakeland_fl,"Springfield, IL","Lakeland, FL",73.0,927.0
18392,dayton_oh,college_stationbryan_tx,"Dayton, OH","College Station/Bryan, TX",73.0,938.0
18393,lynchburg_va,south_bend_in,"Lynchburg, VA","South Bend, IN",73.0,485.0
18394,st_louis_mo,cleveland_oh,"St. Louis, MO","Cleveland, OH",73.0,487.0
18395,reno_nv,palm_springs_ca,"Reno, NV","Palm Springs, CA",73.0,431.0
18396,denver_co,branson_mo,"Denver, CO","Branson, MO",73.0,665.0
18397,kalispell_mt,rochester_mn,"Kalispell, MT","Rochester, MN",73.0,1084.0
